run_id,dataset,split_seed,backbone,regime,heldout,source,method,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC
aigciqa2023__rn50__split42__logo_DALLE__cc_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,DALLE,,cc_joint,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319
aigciqa2023__rn50__split42__logo_DALLE__ridge_matched__jointsearch63,AIGCIQA2023,42,RN50,logo,DALLE,,ridge_matched,0.970873786407767,0.0,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209072,0.06743012065095622,0.38790577412090727
aigciqa2023__rn50__split42__logo_DALLE__sample_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,DALLE,,sample_joint,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319
aigciqa2023__rn50__split42__logo_DALLE__uncentered_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,DALLE,,uncentered_joint,1.0,0.03,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.36927082525222815,0.3879057741209093,0.06743012065095629,0.3879057741209095
aigciqa2023__rn50__split42__logo_DALLE__sample_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,DALLE,,sample_at_cc,10.0,3.0,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.3712675253251989,0.39127508061531896,0.07714695385847183,0.391275080615319
aigciqa2023__rn50__split42__logo_DALLE__uncentered_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,DALLE,,uncentered_at_cc,10.0,3.0,0.3543785439773945,0.3543785439773945,0.3543785439773945,0.3543785439773945,0.3543785439773945,0.3765148343671368,0.07037775936815073,0.37651483436713684
aigciqa2023__rn50__split42__logo_DALLE__centered_only_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,DALLE,,centered_only_at_cc,10.0,3.0,0.3619554666883297,0.3619554666883297,0.3619554666883297,0.3619554666883297,0.3619554666883297,0.3869960849877049,0.09083987079641392,0.386996084987705
aigciqa2023__rn50__split42__logo_Glide__ridge_fixed__jointsearch63,AIGCIQA2023,42,RN50,logo,Glide,,ridge_fixed,10.0,0.0,0.3024669529184557,0.3024669529184557,0.3024669529184557,0.3024669529184557,0.3024669529184557,0.292481443226366,0.07797575796032266,0.2924814432263659
aigciqa2023__rn50__split42__logo_Glide__cc_alpha10__jointsearch63,AIGCIQA2023,42,RN50,logo,Glide,,cc_alpha10,10.0,3.0,0.3203163144769654,0.3203163144769654,0.3203163144769654,0.3203163144769654,0.3203163144769654,0.3286258666074846,0.07381018819474108,0.3286258666074846
aigciqa2023__rn50__split42__logo_Glide__ridge_tuned15__jointsearch63,AIGCIQA2023,42,RN50,logo,Glide,,ridge_tuned15,1.0,0.0,0.34320552003450017,0.34320552003450017,0.34320552003450017,0.34320552003450017,0.34320552003450017,0.3514639625564117,0.0553574700084442,0.3514639625564117
aigciqa2023__rn50__split42__logo_Glide__cc_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Glide,,cc_joint,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.34379076243918416,0.0622496177337975,0.3437907624391842
aigciqa2023__rn50__split42__logo_Glide__ridge_matched__jointsearch63,AIGCIQA2023,42,RN50,logo,Glide,,ridge_matched,1.5,0.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.3438414333525519,0.0574408216246524,0.34384143335255196
aigciqa2023__rn50__split42__logo_Glide__sample_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Glide,,sample_joint,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.3437907624391843,0.06224961773379752,0.3437907624391844
aigciqa2023__rn50__split42__logo_Glide__uncentered_joint__jointsearch63,AIGCIQA2023,42,RN50,logo,Glide,,uncentered_joint,3.0,1.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.34384143335255185,0.057440821624652326,0.34384143335255185
aigciqa2023__rn50__split42__logo_Glide__sample_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Glide,,sample_at_cc,3.0,1.0,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.33476702979393613,0.3437907624391843,0.06224961773379752,0.3437907624391844
aigciqa2023__rn50__split42__logo_Glide__uncentered_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Glide,,uncentered_at_cc,3.0,1.0,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.33930737067106664,0.34384143335255185,0.057440821624652326,0.34384143335255185
aigciqa2023__rn50__split42__logo_Glide__centered_only_at_cc__jointsearch63,AIGCIQA2023,42,RN50,logo,Glide,,centered_only_at_cc,3.0,1.0,0.2745806536290851,0.2745806536290851,0.2745806536290851,0.2745806536290851,0.2745806536290851,0.29233462638653024,0.09355341825716694,0.2923346263865303
