key,dataset,seed,backbone,regime,family,delta,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC,heldout
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,ridge_matched,0.05,0.75,0.0,0.8769990034909001,0.6559850749696778,0.766492039230289,0.6110993478804548,0.41943964370797643,0.9023264361815935,0.4708242307778078,0.7374359063651142,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,sample_joint,0.05,1.0,0.1,0.8769370603348023,0.6562631093965611,0.7666000848656818,0.6111289132140968,0.4156128157081873,0.9018697577155982,0.47256290373292575,0.736615929432907,
agiqa3k__vit_b_32__split46,AGIQA-3K,46,ViT-B-32,core,uncentered_joint,0.05,3.0,3.0,0.8753860242252633,0.6510026489979596,0.7631943366116114,0.6085010970937627,0.4145676736074046,0.9017519721146257,0.4725287391149102,0.7342734045386523,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,cc_joint,0.0,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,ridge_matched,0.0,0.75,0.0,0.8446225336170746,0.6053562125113517,0.7249893730642132,0.5646663278060972,0.17458275726941724,0.8866426961049589,0.4561417628856991,0.7318602675694328,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,sample_joint,0.0,1.0,1.0,0.8471449025051028,0.6142271555781712,0.730686029041637,0.5723785732481282,0.18517863469072374,0.8865635263268048,0.45642498714418905,0.7392236338807283,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,uncentered_joint,0.0,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,cc_joint,0.005,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,ridge_matched,0.005,0.75,0.0,0.8446225336170746,0.6053562125113517,0.7249893730642132,0.5646663278060972,0.17458275726941724,0.8866426961049589,0.4561417628856991,0.7318602675694328,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,sample_joint,0.005,1.0,1.0,0.8471449025051028,0.6142271555781712,0.730686029041637,0.5723785732481282,0.18517863469072374,0.8865635263268048,0.45642498714418905,0.7392236338807283,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,uncentered_joint,0.005,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,cc_joint,0.01,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,ridge_matched,0.01,0.75,0.0,0.8446225336170746,0.6053562125113517,0.7249893730642132,0.5646663278060972,0.17458275726941724,0.8866426961049589,0.4561417628856991,0.7318602675694328,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,sample_joint,0.01,1.0,1.0,0.8471449025051028,0.6142271555781712,0.730686029041637,0.5723785732481282,0.18517863469072374,0.8865635263268048,0.45642498714418905,0.7392236338807283,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,uncentered_joint,0.01,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,cc_joint,0.02,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,ridge_matched,0.02,0.75,0.0,0.8446225336170746,0.6053562125113517,0.7249893730642132,0.5646663278060972,0.17458275726941724,0.8866426961049589,0.4561417628856991,0.7318602675694328,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,sample_joint,0.02,1.0,1.0,0.8471449025051028,0.6142271555781712,0.730686029041637,0.5723785732481282,0.18517863469072374,0.8865635263268048,0.45642498714418905,0.7392236338807283,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,uncentered_joint,0.02,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,cc_joint,0.05,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,ridge_matched,0.05,0.75,0.0,0.8446225336170746,0.6053562125113517,0.7249893730642132,0.5646663278060972,0.17458275726941724,0.8866426961049589,0.4561417628856991,0.7318602675694328,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,sample_joint,0.05,1.0,1.0,0.8471449025051028,0.6142271555781712,0.730686029041637,0.5723785732481282,0.18517863469072374,0.8865635263268048,0.45642498714418905,0.7392236338807283,
agiqa3k_full__rn50__split42,AGIQA-3K-full,42,RN50,core,uncentered_joint,0.05,1.0,0.0,0.8429716558478718,0.6011697558499184,0.7220707058488951,0.5654924451322684,0.17967971196221566,0.8855525912556239,0.4581720993635155,0.7296874431423332,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,cc_joint,0.0,1.0,0.1,0.8366955888648205,0.5852341911249294,0.710964889994875,0.5902508008119116,0.4081872192458089,0.8911702656573897,0.45382323404980907,0.7448916501032188,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,ridge_matched,0.0,0.5,0.0,0.8382518835959453,0.5926697203992282,0.7154608019975868,0.5834750616594352,0.4027526550946653,0.8919154591876528,0.4525781864142926,0.745478890618736,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,sample_joint,0.0,3.0,3.0,0.8397751592284882,0.6016647478907402,0.7207199535596143,0.6061287749636937,0.4264364213509806,0.8877278052750537,0.46860168358523396,0.7561846571880604,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,uncentered_joint,0.0,1.0,0.03,0.8364387427776843,0.5846357419249787,0.7105372423513314,0.5892772584008746,0.41109744442733853,0.8912535899413779,0.4535999621497358,0.7442439763702343,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,cc_joint,0.005,1.0,0.1,0.8366955888648205,0.5852341911249294,0.710964889994875,0.5902508008119116,0.4081872192458089,0.8911702656573897,0.45382323404980907,0.7448916501032188,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,ridge_matched,0.005,0.5,0.0,0.8382518835959453,0.5926697203992282,0.7154608019975868,0.5834750616594352,0.4027526550946653,0.8919154591876528,0.4525781864142926,0.745478890618736,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,sample_joint,0.005,3.0,3.0,0.8397751592284882,0.6016647478907402,0.7207199535596143,0.6061287749636937,0.4264364213509806,0.8877278052750537,0.46860168358523396,0.7561846571880604,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,uncentered_joint,0.005,1.0,0.03,0.8364387427776843,0.5846357419249787,0.7105372423513314,0.5892772584008746,0.41109744442733853,0.8912535899413779,0.4535999621497358,0.7442439763702343,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,cc_joint,0.01,1.0,0.1,0.8366955888648205,0.5852341911249294,0.710964889994875,0.5902508008119116,0.4081872192458089,0.8911702656573897,0.45382323404980907,0.7448916501032188,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,ridge_matched,0.01,0.5,0.0,0.8382518835959453,0.5926697203992282,0.7154608019975868,0.5834750616594352,0.4027526550946653,0.8919154591876528,0.4525781864142926,0.745478890618736,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,sample_joint,0.01,3.0,3.0,0.8397751592284882,0.6016647478907402,0.7207199535596143,0.6061287749636937,0.4264364213509806,0.8877278052750537,0.46860168358523396,0.7561846571880604,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,uncentered_joint,0.01,1.0,0.03,0.8364387427776843,0.5846357419249787,0.7105372423513314,0.5892772584008746,0.41109744442733853,0.8912535899413779,0.4535999621497358,0.7442439763702343,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,cc_joint,0.02,1.0,0.1,0.8366955888648205,0.5852341911249294,0.710964889994875,0.5902508008119116,0.4081872192458089,0.8911702656573897,0.45382323404980907,0.7448916501032188,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,ridge_matched,0.02,0.5,0.0,0.8382518835959453,0.5926697203992282,0.7154608019975868,0.5834750616594352,0.4027526550946653,0.8919154591876528,0.4525781864142926,0.745478890618736,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,sample_joint,0.02,3.0,3.0,0.8397751592284882,0.6016647478907402,0.7207199535596143,0.6061287749636937,0.4264364213509806,0.8877278052750537,0.46860168358523396,0.7561846571880604,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,uncentered_joint,0.02,1.0,0.03,0.8364387427776843,0.5846357419249787,0.7105372423513314,0.5892772584008746,0.41109744442733853,0.8912535899413779,0.4535999621497358,0.7442439763702343,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,cc_joint,0.05,1.0,0.1,0.8366955888648205,0.5852341911249294,0.710964889994875,0.5902508008119116,0.4081872192458089,0.8911702656573897,0.45382323404980907,0.7448916501032188,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,ridge_matched,0.05,0.5,0.0,0.8382518835959453,0.5926697203992282,0.7154608019975868,0.5834750616594352,0.4027526550946653,0.8919154591876528,0.4525781864142926,0.745478890618736,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,sample_joint,0.05,3.0,3.0,0.8397751592284882,0.6016647478907402,0.7207199535596143,0.6061287749636937,0.4264364213509806,0.8877278052750537,0.46860168358523396,0.7561846571880604,
agiqa3k_full__rn50__split43,AGIQA-3K-full,43,RN50,core,uncentered_joint,0.05,1.0,0.03,0.8364387427776843,0.5846357419249787,0.7105372423513314,0.5892772584008746,0.41109744442733853,0.8912535899413779,0.4535999621497358,0.7442439763702343,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,cc_joint,0.0,30.0,30.0,0.8296511644146444,0.5645564083161925,0.6971037863654184,0.5848856787959535,0.34369322297231336,0.8739899292807465,0.5562047324419893,0.7611700352800549,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,ridge_matched,0.0,0.5,0.0,0.8415058834714677,0.5861488615751396,0.7138273725233036,0.5605389050900239,0.34234813665319874,0.8999645167601174,0.4440064921431144,0.7573205677493925,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,sample_joint,0.0,100.0,100.0,0.8362627429620785,0.6035226831430841,0.7198927130525813,0.5973186734894241,0.3585014873041575,0.8688990040510606,0.563200446950012,0.7733762222433261,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,uncentered_joint,0.0,1.0,0.0,0.8392045128536351,0.5783074307939824,0.7087559718238088,0.5595343286167781,0.36526031468864906,0.8986349374294228,0.447047773152819,0.7539515599615942,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,cc_joint,0.005,30.0,30.0,0.8296511644146444,0.5645564083161925,0.6971037863654184,0.5848856787959535,0.34369322297231336,0.8739899292807465,0.5562047324419893,0.7611700352800549,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,ridge_matched,0.005,0.5,0.0,0.8415058834714677,0.5861488615751396,0.7138273725233036,0.5605389050900239,0.34234813665319874,0.8999645167601174,0.4440064921431144,0.7573205677493925,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,sample_joint,0.005,100.0,100.0,0.8362627429620785,0.6035226831430841,0.7198927130525813,0.5973186734894241,0.3585014873041575,0.8688990040510606,0.563200446950012,0.7733762222433261,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,uncentered_joint,0.005,1.0,0.0,0.8392045128536351,0.5783074307939824,0.7087559718238088,0.5595343286167781,0.36526031468864906,0.8986349374294228,0.447047773152819,0.7539515599615942,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,cc_joint,0.01,30.0,30.0,0.8296511644146444,0.5645564083161925,0.6971037863654184,0.5848856787959535,0.34369322297231336,0.8739899292807465,0.5562047324419893,0.7611700352800549,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,ridge_matched,0.01,0.5,0.0,0.8415058834714677,0.5861488615751396,0.7138273725233036,0.5605389050900239,0.34234813665319874,0.8999645167601174,0.4440064921431144,0.7573205677493925,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,sample_joint,0.01,100.0,100.0,0.8362627429620785,0.6035226831430841,0.7198927130525813,0.5973186734894241,0.3585014873041575,0.8688990040510606,0.563200446950012,0.7733762222433261,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,uncentered_joint,0.01,1.0,0.0,0.8392045128536351,0.5783074307939824,0.7087559718238088,0.5595343286167781,0.36526031468864906,0.8986349374294228,0.447047773152819,0.7539515599615942,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,cc_joint,0.02,30.0,30.0,0.8296511644146444,0.5645564083161925,0.6971037863654184,0.5848856787959535,0.34369322297231336,0.8739899292807465,0.5562047324419893,0.7611700352800549,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,ridge_matched,0.02,0.5,0.0,0.8415058834714677,0.5861488615751396,0.7138273725233036,0.5605389050900239,0.34234813665319874,0.8999645167601174,0.4440064921431144,0.7573205677493925,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,sample_joint,0.02,100.0,100.0,0.8362627429620785,0.6035226831430841,0.7198927130525813,0.5973186734894241,0.3585014873041575,0.8688990040510606,0.563200446950012,0.7733762222433261,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,uncentered_joint,0.02,1.0,0.0,0.8392045128536351,0.5783074307939824,0.7087559718238088,0.5595343286167781,0.36526031468864906,0.8986349374294228,0.447047773152819,0.7539515599615942,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,cc_joint,0.05,30.0,30.0,0.8296511644146444,0.5645564083161925,0.6971037863654184,0.5848856787959535,0.34369322297231336,0.8739899292807465,0.5562047324419893,0.7611700352800549,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,ridge_matched,0.05,0.5,0.0,0.8415058834714677,0.5861488615751396,0.7138273725233036,0.5605389050900239,0.34234813665319874,0.8999645167601174,0.4440064921431144,0.7573205677493925,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,sample_joint,0.05,100.0,100.0,0.8362627429620785,0.6035226831430841,0.7198927130525813,0.5973186734894241,0.3585014873041575,0.8688990040510606,0.563200446950012,0.7733762222433261,
agiqa3k_full__rn50__split44,AGIQA-3K-full,44,RN50,core,uncentered_joint,0.05,1.0,0.0,0.8392045128536351,0.5783074307939824,0.7087559718238088,0.5595343286167781,0.36526031468864906,0.8986349374294228,0.447047773152819,0.7539515599615942,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,cc_joint,0.0,30.0,30.0,0.8470956572192373,0.6515406280338247,0.749318142626531,0.6273353651118754,0.41628210004132576,0.8774401101450743,0.5409746854473582,0.791297274618285,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,ridge_matched,0.0,0.25,0.0,0.8584990777223279,0.6522452942662156,0.7553721859942717,0.5800237316832914,0.3273464016625327,0.8988320952540745,0.44281796674059737,0.7711931894365928,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,sample_joint,0.0,30.0,30.0,0.8541922442026765,0.6758992948263439,0.7650457695145102,0.630791830725447,0.4179222087440263,0.87833862510082,0.5327604713430342,0.796821881338606,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,uncentered_joint,0.0,1.0,0.03,0.8572449407736576,0.6404833630751249,0.7488641519243913,0.5974669407135654,0.35857278500218487,0.9003343282810538,0.440350074280018,0.7728495186438109,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,cc_joint,0.005,30.0,30.0,0.8470956572192373,0.6515406280338247,0.749318142626531,0.6273353651118754,0.41628210004132576,0.8774401101450743,0.5409746854473582,0.791297274618285,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,ridge_matched,0.005,0.25,0.0,0.8584990777223279,0.6522452942662156,0.7553721859942717,0.5800237316832914,0.3273464016625327,0.8988320952540745,0.44281796674059737,0.7711931894365928,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,sample_joint,0.005,30.0,30.0,0.8541922442026765,0.6758992948263439,0.7650457695145102,0.630791830725447,0.4179222087440263,0.87833862510082,0.5327604713430342,0.796821881338606,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,uncentered_joint,0.005,1.0,0.03,0.8572449407736576,0.6404833630751249,0.7488641519243913,0.5974669407135654,0.35857278500218487,0.9003343282810538,0.440350074280018,0.7728495186438109,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,cc_joint,0.01,30.0,30.0,0.8470956572192373,0.6515406280338247,0.749318142626531,0.6273353651118754,0.41628210004132576,0.8774401101450743,0.5409746854473582,0.791297274618285,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,ridge_matched,0.01,0.25,0.0,0.8584990777223279,0.6522452942662156,0.7553721859942717,0.5800237316832914,0.3273464016625327,0.8988320952540745,0.44281796674059737,0.7711931894365928,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,sample_joint,0.01,30.0,30.0,0.8541922442026765,0.6758992948263439,0.7650457695145102,0.630791830725447,0.4179222087440263,0.87833862510082,0.5327604713430342,0.796821881338606,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,uncentered_joint,0.01,1.0,0.03,0.8572449407736576,0.6404833630751249,0.7488641519243913,0.5974669407135654,0.35857278500218487,0.9003343282810538,0.440350074280018,0.7728495186438109,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,cc_joint,0.02,30.0,30.0,0.8470956572192373,0.6515406280338247,0.749318142626531,0.6273353651118754,0.41628210004132576,0.8774401101450743,0.5409746854473582,0.791297274618285,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,ridge_matched,0.02,0.25,0.0,0.8584990777223279,0.6522452942662156,0.7553721859942717,0.5800237316832914,0.3273464016625327,0.8988320952540745,0.44281796674059737,0.7711931894365928,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,sample_joint,0.02,30.0,30.0,0.8541922442026765,0.6758992948263439,0.7650457695145102,0.630791830725447,0.4179222087440263,0.87833862510082,0.5327604713430342,0.796821881338606,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,uncentered_joint,0.02,1.0,0.03,0.8572449407736576,0.6404833630751249,0.7488641519243913,0.5974669407135654,0.35857278500218487,0.9003343282810538,0.440350074280018,0.7728495186438109,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,cc_joint,0.05,30.0,30.0,0.8470956572192373,0.6515406280338247,0.749318142626531,0.6273353651118754,0.41628210004132576,0.8774401101450743,0.5409746854473582,0.791297274618285,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,ridge_matched,0.05,0.25,0.0,0.8584990777223279,0.6522452942662156,0.7553721859942717,0.5800237316832914,0.3273464016625327,0.8988320952540745,0.44281796674059737,0.7711931894365928,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,sample_joint,0.05,30.0,30.0,0.8541922442026765,0.6758992948263439,0.7650457695145102,0.630791830725447,0.4179222087440263,0.87833862510082,0.5327604713430342,0.796821881338606,
agiqa3k_full__rn50__split45,AGIQA-3K-full,45,RN50,core,uncentered_joint,0.05,1.0,0.03,0.8572449407736576,0.6404833630751249,0.7488641519243913,0.5974669407135654,0.35857278500218487,0.9003343282810538,0.440350074280018,0.7728495186438109,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,cc_joint,0.0,1.0,0.0,0.8546214090522967,0.6581753275147696,0.7563983682835331,0.6424185653483474,0.4493950242273339,0.9010717999155295,0.44533422278685975,0.78147892303726,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,ridge_matched,0.0,0.7692307692307692,0.0,0.8560205132223946,0.6609759096837984,0.7584982114530965,0.6455495719235009,0.442995538748695,0.9019385271108964,0.442884964638492,0.7836066287106391,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,sample_joint,0.0,1.0,1.0,0.8570640502890723,0.6683920662897915,0.7627280582894319,0.6540534008578903,0.44765848042911033,0.9008316814447196,0.4477450910324713,0.788890559697452,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,uncentered_joint,0.0,1.0,0.03,0.8545363712577346,0.6578513124538776,0.7561938418558061,0.6422678100059448,0.4482373283618515,0.9011864117366398,0.44499830667982165,0.7816410597324179,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,cc_joint,0.005,1.0,0.0,0.8546214090522967,0.6581753275147696,0.7563983682835331,0.6424185653483474,0.4493950242273339,0.9010717999155295,0.44533422278685975,0.78147892303726,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,ridge_matched,0.005,0.7692307692307692,0.0,0.8560205132223946,0.6609759096837984,0.7584982114530965,0.6455495719235009,0.442995538748695,0.9019385271108964,0.442884964638492,0.7836066287106391,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,sample_joint,0.005,1.0,1.0,0.8570640502890723,0.6683920662897915,0.7627280582894319,0.6540534008578903,0.44765848042911033,0.9008316814447196,0.4477450910324713,0.788890559697452,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,uncentered_joint,0.005,1.0,0.03,0.8545363712577346,0.6578513124538776,0.7561938418558061,0.6422678100059448,0.4482373283618515,0.9011864117366398,0.44499830667982165,0.7816410597324179,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,cc_joint,0.01,1.0,0.0,0.8546214090522967,0.6581753275147696,0.7563983682835331,0.6424185653483474,0.4493950242273339,0.9010717999155295,0.44533422278685975,0.78147892303726,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,ridge_matched,0.01,0.7692307692307692,0.0,0.8560205132223946,0.6609759096837984,0.7584982114530965,0.6455495719235009,0.442995538748695,0.9019385271108964,0.442884964638492,0.7836066287106391,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,sample_joint,0.01,1.0,1.0,0.8570640502890723,0.6683920662897915,0.7627280582894319,0.6540534008578903,0.44765848042911033,0.9008316814447196,0.4477450910324713,0.788890559697452,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,uncentered_joint,0.01,1.0,0.03,0.8545363712577346,0.6578513124538776,0.7561938418558061,0.6422678100059448,0.4482373283618515,0.9011864117366398,0.44499830667982165,0.7816410597324179,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,cc_joint,0.02,1.0,0.0,0.8546214090522967,0.6581753275147696,0.7563983682835331,0.6424185653483474,0.4493950242273339,0.9010717999155295,0.44533422278685975,0.78147892303726,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,ridge_matched,0.02,0.7692307692307692,0.0,0.8560205132223946,0.6609759096837984,0.7584982114530965,0.6455495719235009,0.442995538748695,0.9019385271108964,0.442884964638492,0.7836066287106391,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,sample_joint,0.02,1.0,1.0,0.8570640502890723,0.6683920662897915,0.7627280582894319,0.6540534008578903,0.44765848042911033,0.9008316814447196,0.4477450910324713,0.788890559697452,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,uncentered_joint,0.02,1.0,0.03,0.8545363712577346,0.6578513124538776,0.7561938418558061,0.6422678100059448,0.4482373283618515,0.9011864117366398,0.44499830667982165,0.7816410597324179,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,cc_joint,0.05,1.0,0.0,0.8546214090522967,0.6581753275147696,0.7563983682835331,0.6424185653483474,0.4493950242273339,0.9010717999155295,0.44533422278685975,0.78147892303726,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,ridge_matched,0.05,0.7692307692307692,0.0,0.8560205132223946,0.6609759096837984,0.7584982114530965,0.6455495719235009,0.442995538748695,0.9019385271108964,0.442884964638492,0.7836066287106391,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,sample_joint,0.05,1.0,1.0,0.8570640502890723,0.6683920662897915,0.7627280582894319,0.6540534008578903,0.44765848042911033,0.9008316814447196,0.4477450910324713,0.788890559697452,
agiqa3k_full__rn50__split46,AGIQA-3K-full,46,RN50,core,uncentered_joint,0.05,1.0,0.03,0.8545363712577346,0.6578513124538776,0.7561938418558061,0.6422678100059448,0.4482373283618515,0.9011864117366398,0.44499830667982165,0.7816410597324179,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,cc_joint,0.0,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.0592042398481748,0.6401734854813553,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,ridge_matched,0.0,2.727272727272727,0.0,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707234,0.05445923049231543,0.6202251640216733,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,sample_joint,0.0,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.059204239848174786,0.6401734854813553,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,uncentered_joint,0.0,3.0,0.1,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707235,0.05445923049231536,0.6202251640216737,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,cc_joint,0.005,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.0592042398481748,0.6401734854813553,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,ridge_matched,0.005,2.727272727272727,0.0,0.7989977288274958,0.448778477306189,0.6238881030668424,0.4487783524773361,0.2609058071686579,0.8279719835707234,0.05445923049231543,0.6202251640216733,
aigciqa2023__rn50__split42,AIGCIQA2023,42,RN50,core,sample_joint,0.005,10.0,3.0,0.7987785913200601,0.4474910796786093,0.6231348354993347,0.447491038123862,0.23206446235065292,0.8229534772520792,0.059204239848174786,0.6401734854813553,
