key,dataset,seed,backbone,regime,family,candidate_index,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC,selected,validation_only,config_sha256,heldout
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,sample_joint,55,1000.0,0.03,0.7626686175809266,0.3489810128644463,0.5558248152226865,0.39020632716558623,-0.06708949964763919,0.8230756334526587,1.0468159249313087,0.504699792897684,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,sample_joint,56,1000.0,0.1,0.7659541401017588,0.3536493812599576,0.5598017606808582,0.3940150351984652,-0.06229739252995068,0.8254160010337602,1.0462804332087765,0.5125791304949044,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,sample_joint,57,1000.0,0.3,0.7755823226260317,0.3701388228441026,0.5728605727350671,0.4193605478166598,-0.059196617336152224,0.831210307039695,1.044758983503038,0.5325635090646327,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,sample_joint,58,1000.0,1.0,0.7952139593556417,0.4056566432099514,0.6004353012827965,0.4469011489759287,-0.00408738548273432,0.8439847912273385,1.0395311096123758,0.5807905770374842,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,sample_joint,59,1000.0,3.0,0.8123579997145611,0.45995713875774014,0.6361575692361506,0.5044933692547052,0.0875264270613108,0.8533303391815593,1.0253734254008757,0.6362104701549816,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,sample_joint,60,1000.0,10.0,0.8173938424245991,0.49192590712700135,0.6546598747758002,0.520755024537664,0.1692741367159972,0.849400381695162,0.9832383636794633,0.6749618920182593,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,sample_joint,61,1000.0,30.0,0.8276588496197688,0.5297369610906452,0.6786979053552069,0.5336576179574076,0.18926717026394826,0.8520473394047704,0.9018726530296165,0.7037946331823411,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,sample_joint,62,1000.0,100.0,0.848209712436834,0.5938929010289576,0.7210513067328959,0.5722687044623196,0.17426428481619627,0.8666513776201951,0.7775156833419499,0.7375123745558185,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,0,0.1,0.0,0.8629609220010891,0.5877230106348902,0.7253419663179896,0.48316914742092476,0.05077899690008368,0.89638783399187,0.4801949407789074,0.7098464609738203,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,1,0.1,0.03,0.8621156130629345,0.5849383698375676,0.7235269914502511,0.4804882091739083,0.04539334571371117,0.8960764024479584,0.4809189736111963,0.7090214608941717,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,2,0.1,0.1,0.8614901602611608,0.5838463538386176,0.7226682570498892,0.4798071967619037,0.04539334571371117,0.8953713130235583,0.4825538609209359,0.7071633593396094,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,3,0.1,0.3,0.8586699367186179,0.5756016330465451,0.7171357848825815,0.471989772919406,0.026928255931862558,0.8935166067097458,0.48683021651503305,0.7023331535317556,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,4,0.1,1.0,0.8527461405612133,0.5555358390658389,0.7041409898135261,0.44594914558618554,0.026543566561407377,0.8885037871114818,0.4982692322118309,0.6896242220738352,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,5,0.1,3.0,0.8441442692253054,0.5403295162804601,0.6922368927528828,0.437583157712816,0.023466051597765943,0.8806010743921079,0.5161452786832362,0.6704757670687826,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,6,0.1,10.0,0.8336717254186381,0.5262698102939789,0.6799707678563085,0.4368370917614001,0.06770532920011157,0.871254385418794,0.5374432275720177,0.6492616411278689,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,7,0.1,30.0,0.8283676961284456,0.5166054687032714,0.6724865824158586,0.43174256855808807,0.1,0.8640633724607337,0.5542850623849126,0.6341610866584204,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,8,0.1,100.0,0.8222752172457143,0.5048662967145588,0.6635707569801366,0.4153681259492806,0.09565217391304348,0.8563075016739283,0.5725831318158068,0.6192042205737853,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,9,1.0,0.0,0.8797344289577457,0.6188181662049914,0.7492762975813685,0.5538234573520612,0.1323331434365817,0.9098207683711288,0.4549324219526993,0.7412715534292483,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,10,1.0,0.03,0.8795629032651381,0.6181629566056214,0.7488629299353797,0.5520470656065503,0.12617811350929883,0.9098385731246245,0.45474658155940706,0.7413025380500141,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,11,1.0,0.1,0.8792842924716207,0.6201285854037314,0.749706438937676,0.5548281280484944,0.13848817336386457,0.9098556423702187,0.4543979919748901,0.7413166034652846,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,12,1.0,0.3,0.8791326675499785,0.6255613649985077,0.7523470162742432,0.5624145768756619,0.14041162021614048,0.9097597162813031,0.45390695886878224,0.741009067563882,True,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,13,1.0,1.0,0.8776694870561323,0.6207564946031277,0.74921299082963,0.5543525236724173,0.11463743239564346,0.908610881940019,0.45513592961939736,0.7379583942196503,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,14,1.0,3.0,0.8723683007332207,0.6068878914164626,0.7396280960748416,0.5226426523073369,0.100788615059257,0.9043131128869716,0.4637048871759044,0.7269237180759475,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,15,1.0,10.0,0.8593380340296034,0.5786046770436577,0.7189713555366306,0.47730170181471193,0.005385651186372511,0.8943229137312791,0.4857052510234577,0.7019994681070506,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,16,1.0,30.0,0.8460471619919137,0.5416399354792001,0.6938435487355569,0.4330679870915383,-0.013464127965931279,0.8826264380046966,0.5117475447722223,0.6740939511000416,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,17,1.0,100.0,0.8339001104568614,0.5245225846956589,0.6792113475762602,0.43242585297462904,0.06770532920011157,0.8715842029106332,0.5366723936876479,0.649456972687492,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,18,3.0,0.0,0.8693196921524544,0.5939748022288789,0.7316472471906666,0.5382471914671408,0.11463743239564346,0.905304661928221,0.47873917822147577,0.7270998207245708,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,19,3.0,0.03,0.8698039442459489,0.5955855258273302,0.7326947350366395,0.5388983567541631,0.11463743239564346,0.9055140804731198,0.4777496075994653,0.7276574722494779,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,20,3.0,0.1,0.8709667178637917,0.5976057554253876,0.7342862366445897,0.5400466951156017,0.12233121980474704,0.9059635775023409,0.4756407446392748,0.7288618224573111,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,21,3.0,0.3,0.8724166311769941,0.5959404310269889,0.7341785311019915,0.536238572489934,0.1100211599501813,0.907000683921709,0.47081986422652355,0.7316795204311843,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,22,3.0,1.0,0.8765503056032617,0.6092903266141526,0.7429203161087072,0.5532496439898079,0.13156376469567135,0.9089285504293985,0.4615590487751842,0.7370977766039751,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,23,3.0,3.0,0.8792350143720871,0.6223126174016315,0.7507738158868593,0.558831120239331,0.1396422414752301,0.9095318385625274,0.4552831245776401,0.739267229115797,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,24,3.0,10.0,0.8733775541179009,0.6089900222144414,0.7411837881661711,0.5305586336380307,0.10694364498653987,0.9047796870745349,0.46298892894844396,0.7276063711087789,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,25,3.0,30.0,0.8599644344871372,0.5789322818433427,0.71944835816524,0.47734142658843076,0.005385651186372511,0.8948756637223264,0.48454499520779654,0.7031314647774474,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,26,3.0,100.0,0.8452245967920052,0.5378997806827964,0.6915621887374008,0.43315563179295213,-0.013464127965931279,0.8816726338570685,0.513890308887077,0.6718008082712574,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,27,10.0,0.0,0.851527455253515,0.5404933186803026,0.6960103869669088,0.5081472300046502,0.1342565902888576,0.8911560464321442,0.5539100218875299,0.6857309353843445,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,28,10.0,0.03,0.8524353094718471,0.5444791770764701,0.6984572432741586,0.5120357701673324,0.14041162021614048,0.8915767977004685,0.5512691338436889,0.6868672621407508,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,29,10.0,0.1,0.8536833721081135,0.5498027550713513,0.7017430635897324,0.5194177591775041,0.1546451269229821,0.8925016914594043,0.5455977688377565,0.689378198174865,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,30,10.0,0.3,0.856375662123021,0.5535156094677814,0.7049456357954011,0.5272204505720068,0.1623389143320857,0.894772381327112,0.5323637863182143,0.6956113808357567,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,31,10.0,1.0,0.8631352906609775,0.5759019374462564,0.719518614053617,0.5342938476946508,0.16080015685026497,0.8999821630432167,0.5048453126791979,0.7102198013024282,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,32,10.0,3.0,0.8712728106743566,0.5977968582252039,0.7345348344497802,0.5463602744529321,0.15156761195934068,0.9060951999957338,0.47565057390689847,0.7278702293837659,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,33,10.0,10.0,0.878183116478195,0.6175623478061989,0.747872732142197,0.5560842632358014,0.13887286273431976,0.9095246370151935,0.45685018202044525,0.7385992136210597,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,34,10.0,30.0,0.8738011562427385,0.6092084254142314,0.7415047908284849,0.5307551361937978,0.09232544890924305,0.9058867646841822,0.4608714813734244,0.7301519088438787,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,35,10.0,100.0,0.8601283789336628,0.5795328906427651,0.719830634788214,0.4802714344527157,0.005385651186372511,0.8950733393528046,0.48413251849398997,0.7035322813288941,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,36,30.0,0.0,0.8207125328970404,0.4539783511634889,0.6373454420302647,0.4539919560152519,0.10347826086956521,0.8698783760397291,0.6902967530709612,0.6250517612202142,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,37,30.0,0.03,0.821078328020502,0.45567097596186135,0.6383746519911817,0.45493488587578756,0.10521739130434783,0.8704370731896615,0.6857981168706846,0.6265126522172979,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,38,30.0,0.1,0.8228987747359673,0.46063964875708385,0.6417692117465256,0.45850094038296163,0.10869565217391304,0.8716870463444623,0.6759562984174892,0.6298062760804702,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,39,30.0,0.3,0.8291817324265116,0.4767468847415964,0.652964308584054,0.4684212630385743,0.1443478260869565,0.8748851578554434,0.6520147632661809,0.6383695513742637,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,40,30.0,1.0,0.8397566230552873,0.5073233327121964,0.6735399778837419,0.48936030728496593,0.17043478260869566,0.8829732611974759,0.5977791646839156,0.6606730212917531,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,41,30.0,3.0,0.8566068901285252,0.5510585734701439,0.7038327317993345,0.5252396934569139,0.17311021670483073,0.8942943433816442,0.5332656542169422,0.6929216082506001,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,42,30.0,10.0,0.8692306125109897,0.5894429358332364,0.7293367741721131,0.5383547950050991,0.1231005985456574,0.9052886475097156,0.4795490383996829,0.7251196303404589,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,43,30.0,30.0,0.8783015734482279,0.6171255414066189,0.7477135574274234,0.5580091367101269,0.1381034839934094,0.9094533205363852,0.4576027460609265,0.7381773043388524,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,44,30.0,100.0,0.873115053472308,0.6071881958161739,0.740151624644241,0.527783605569887,0.09232544890924305,0.9052882592111051,0.4620982418975792,0.7286160589170163,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,45,100.0,0.0,0.7888760376310022,0.3993229504160414,0.5940994940235218,0.4254566275684583,0.018181818181818184,0.8447140978691714,0.8734302178594964,0.5572320379232271,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,46,100.0,0.03,0.7894645318581256,0.39943215201593635,0.594448341937031,0.42538217219572183,0.0186046511627907,0.8451655060235403,0.8692478359772531,0.5582780788307231,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,47,100.0,0.1,0.7905912945570783,0.40046956721493887,0.5955304308860085,0.42591648379072544,0.017758985200845668,0.8462033910365206,0.8598229016608178,0.5607197922247604,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,48,100.0,0.3,0.7936740187452141,0.4063664536092689,0.6000202361772415,0.4288889226400316,0.03439041578576463,0.8490305500014896,0.8351881850260428,0.5675762437058528,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,49,100.0,1.0,0.8051387581328769,0.42984479758669386,0.6174917778597854,0.44672021990991584,0.0806201550387597,0.8572855942345796,0.7686726261032321,0.588694620605684,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,50,100.0,3.0,0.8225471944489098,0.46347889035435386,0.6430130424016318,0.46549622564636683,0.14173913043478262,0.8718756248680581,0.6642680522658272,0.6283228150016944,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,51,100.0,10.0,0.8509503328955148,0.5455984934753939,0.6982744131854544,0.5198988087997812,0.15387574818207175,0.8910334763703736,0.5499310275838672,0.6829953768313639,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,52,100.0,30.0,0.867938957709751,0.5855116782370164,0.7267253179733837,0.5359676841533293,0.12079246232292633,0.9038391473346453,0.48636901910700286,0.7206526678417622,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,53,100.0,100.0,0.8781120422961752,0.6161427270075639,0.7471273846518696,0.5575863037291543,0.1381034839934094,0.9094183737431741,0.45790969066139164,0.7379965075410753,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,54,1000.0,0.0,0.7619692476298525,0.34903561366439384,0.5555024306471232,0.38981086161080497,-0.066384778012685,0.8220174679544378,1.0470458985312168,0.5011682999018982,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,55,1000.0,0.03,0.7619768288759347,0.34876260966465633,0.5553697192702955,0.38900273519924483,-0.066384778012685,0.8220547728877915,1.0463151460571978,0.5011170982234295,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,56,1000.0,0.1,0.7619825148104962,0.34947242006397383,0.555727467437235,0.3909034909163394,-0.066384778012685,0.8221607341237002,1.0446155326227622,0.5010791485609504,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,57,1000.0,0.3,0.7623454669666769,0.3495543212638951,0.5559498941152861,0.3906083684905716,-0.06708949964763919,0.8225630847151334,1.0397701084049276,0.5014141167520451,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,58,1000.0,1.0,0.764359235457236,0.35233896206121756,0.5583490987592268,0.3901051135379703,-0.05863284002818887,0.8244019677024637,1.0227939035781992,0.5047370654146224,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,59,1000.0,3.0,0.7702365964823876,0.3677363876464126,0.5689864920644001,0.40207801473612287,-0.039887244538407335,0.8298351745207447,0.9770625229657026,0.517053348766515,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,60,1000.0,10.0,0.7875673250260788,0.3919245420231551,0.5897459335246169,0.42352793450935516,0.0021141649048625794,0.84428381641815,0.8600498696367144,0.5530141673252836,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,61,1000.0,30.0,0.814688285229048,0.44704404957015637,0.6308661673996022,0.4542512060319131,0.10086956521739131,0.8657862244332152,0.7021276743467244,0.6106823575215589,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split44,AGIQA-3K,44,RN50,core,uncentered_joint,62,1000.0,100.0,0.8474070480078911,0.5364528594841876,0.6919299537460394,0.5161392723496078,0.1681092548889134,0.8894650709387142,0.5580454943732012,0.678219980290518,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,0,0.1,0.0,0.8759584459035303,0.6490869302273391,0.7625226880654348,0.5799548525129871,0.1400269308456853,0.8905803065473007,0.4964667231119798,0.6954639746289675,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,1,0.1,0.03,0.8759523745868084,0.6492899965295331,0.7626211855581708,0.5791116072880083,0.13348721154794724,0.8902794936708531,0.49708343345229666,0.6950316206678492,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,2,0.1,0.1,0.8751772698186324,0.6499282049078572,0.7625527373632448,0.5790784331669321,0.13348721154794724,0.8896071065868625,0.4984569915559598,0.6940754692084568,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,3,0.1,0.3,0.8734236711720934,0.6513496690232154,0.7623866700976545,0.5816070096919687,0.1434891351797819,0.8878797402248969,0.501953329459402,0.6916907315970483,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,4,0.1,1.0,0.8690725608546566,0.6460989546379127,0.7575857577462846,0.5742880277852859,0.1434891351797819,0.8832852205771088,0.5110243117138364,0.6859427779845264,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,5,0.1,3.0,0.8587088232101944,0.633682900732335,0.7461958619712648,0.5616053353050185,0.17234083796392036,0.8750766638240375,0.5265740337242717,0.6780136049539209,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,6,0.1,10.0,0.8421746040039346,0.6176696723307488,0.7299221381673417,0.5344585970697897,0.18772841278212754,0.8591230229742497,0.5556056748668264,0.6678041889694191,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,7,0.1,30.0,0.8297192977487418,0.6098371149604077,0.7197782063545748,0.530331142379327,0.25043278016632176,0.8375148283583443,0.5925316248483604,0.6562161642256842,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,8,0.1,100.0,0.8135402505707192,0.6078354614102094,0.7106878559904644,0.5236365838152026,0.29428736839821223,0.8141283400653202,0.6286783233840816,0.6421715966714326,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,9,1.0,0.0,0.8870264562877451,0.6540765593669637,0.7705515078273544,0.5946549722496529,0.23235237975492834,0.9032832306240856,0.4640544409033866,0.7169409772313602,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,10,1.0,0.03,0.8867916987078276,0.6542216067256738,0.7705066527167507,0.5934143202573328,0.23235237975492834,0.9032265972230409,0.46420935638652067,0.7172357874422176,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
agiqa3k__rn50__split45,AGIQA-3K,45,RN50,core,cc_joint,11,1.0,0.1,0.8862543871779301,0.655933165558452,0.7710937763681911,0.5963035125161054,0.242354303386763,0.9030815626747587,0.4645986053728834,0.7178620886838211,False,True,f8148c801d726bff2c867d84f11052caa0bb2eaddbe4d7d38ee57cc353706885,
