run_id,dataset,split_seed,backbone,regime,heldout,source,method,alpha,lambda,P,W,balanced,macro,worst,PLCC,RMSE,centered_PLCC
agiqa3k__vit_b_32__split43__cc_joint__jointsearch63,AGIQA-3K,43,ViT-B-32,core,,,cc_joint,30.0,30.0,0.8544850485821234,0.6121678030902963,0.7333264258362098,0.6036951284539263,0.4045735611996612,0.8706216198763551,0.5983734370752832,0.7290300134359341
agiqa3k__vit_b_32__split43__ridge_matched__jointsearch63,AGIQA-3K,43,ViT-B-32,core,,,ridge_matched,0.15811388300841897,0.0,0.8621415547722018,0.575599888773263,0.7188707217727324,0.5443374884502455,0.323115388110599,0.8990522180032603,0.4667220912896452,0.7018122312048968
agiqa3k__vit_b_32__split43__sample_joint__jointsearch63,AGIQA-3K,43,ViT-B-32,core,,,sample_joint,3.0,10.0,0.8625525021709988,0.5994069224236774,0.730979712297338,0.576533028344105,0.4011447958783506,0.8865846987262788,0.5117958494030318,0.7237794540219161
agiqa3k__vit_b_32__split43__uncentered_joint__jointsearch63,AGIQA-3K,43,ViT-B-32,core,,,uncentered_joint,1.0,0.03,0.865664554226861,0.5912115511828366,0.7284380527048488,0.5777726488009234,0.3820048678625422,0.9041202782815074,0.4548019154386637,0.7126443311943707
agiqa3k__vit_b_32__split43__sample_at_cc__jointsearch63,AGIQA-3K,43,ViT-B-32,core,,,sample_at_cc,30.0,30.0,0.8555732748741407,0.6130934303785405,0.7343333526263406,0.5982636391292001,0.40902106798067445,0.8696451159114398,0.590433181053145,0.733073282252825
agiqa3k__vit_b_32__split43__uncentered_at_cc__jointsearch63,AGIQA-3K,43,ViT-B-32,core,,,uncentered_at_cc,30.0,30.0,0.8629715443695475,0.5855851401154581,0.7242783422425028,0.5745142741878932,0.3727573297438142,0.9026338333794401,0.45806453149030274,0.705140702576112
agiqa3k__vit_b_32__split43__centered_only_at_cc__jointsearch63,AGIQA-3K,43,ViT-B-32,core,,,centered_only_at_cc,30.0,30.0,0.8409167381712619,0.6104906516167389,0.7257036948940003,0.6033060799006683,0.40024000175010715,0.8508380782402042,0.6443831661648386,0.7279077641773422
agiqa3k__vit_b_32__split44__ridge_fixed__jointsearch63,AGIQA-3K,44,ViT-B-32,core,,,ridge_fixed,10.0,0.0,0.8504663791608577,0.5462437530587549,0.6983550661098064,0.4875949879674557,0.14387008603837292,0.889756911603591,0.5491013650998345,0.6694146257332995
agiqa3k__vit_b_32__split44__cc_alpha10__jointsearch63,AGIQA-3K,44,ViT-B-32,core,,,cc_alpha10,10.0,10.0,0.8756973722844851,0.6318231641984646,0.7537602682414748,0.5637720688173694,0.22059651100206487,0.8942711583186733,0.5462532008406809,0.7344634562929371
agiqa3k__vit_b_32__split44__ridge_tuned15__jointsearch63,AGIQA-3K,44,ViT-B-32,core,,,ridge_tuned15,0.3225806451612903,0.0,0.8729752176295902,0.6189681418606787,0.7459716797451345,0.5465572847098288,0.2317228073295743,0.9061165080598205,0.45593097218803036,0.7202717650698325
agiqa3k__vit_b_32__split44__cc_joint__jointsearch63,AGIQA-3K,44,ViT-B-32,core,,,cc_joint,100.0,30.0,0.8656200318421386,0.6244830174658118,0.7450515246539753,0.5707694776524818,0.23215692582790196,0.8781855569136884,0.67881241594584,0.7279986984170241
agiqa3k__vit_b_32__split44__ridge_matched__jointsearch63,AGIQA-3K,44,ViT-B-32,core,,,ridge_matched,0.5,0.0,0.8732724041809522,0.6185633151903728,0.7459178596856625,0.5476849605661093,0.22500200983694577,0.906612956626232,0.4549764387147615,0.7211371409174582
agiqa3k__vit_b_32__split44__sample_joint__jointsearch63,AGIQA-3K,44,ViT-B-32,core,,,sample_joint,100.0,30.0,0.8664176073576599,0.6294368175103453,0.7479272124340026,0.5666695471018833,0.22255808347598996,0.8761989580646454,0.6668407512950282,0.7324470356782913
agiqa3k__vit_b_32__split44__uncentered_joint__jointsearch63,AGIQA-3K,44,ViT-B-32,core,,,uncentered_joint,1.0,3.0,0.8710283112120155,0.6133313447729681,0.7421798279924918,0.5480449651263504,0.2262239730174237,0.9052657329650791,0.45822712698056195,0.7167219199023533
agiqa3k__vit_b_32__split44__sample_at_cc__jointsearch63,AGIQA-3K,44,ViT-B-32,core,,,sample_at_cc,100.0,30.0,0.8664176073576599,0.6294368175103453,0.7479272124340026,0.5666695471018833,0.22255808347598996,0.8761989580646454,0.6668407512950282,0.7324470356782913
agiqa3k__vit_b_32__split44__uncentered_at_cc__jointsearch63,AGIQA-3K,44,ViT-B-32,core,,,uncentered_at_cc,100.0,30.0,0.8601830977885055,0.5746715814624628,0.7174273396254842,0.5097518747888288,0.16488463705001277,0.8980150636345355,0.4852792337710823,0.6912009204323095
agiqa3k__vit_b_32__split44__centered_only_at_cc__jointsearch63,AGIQA-3K,44,ViT-B-32,core,,,centered_only_at_cc,100.0,30.0,0.8579311862420039,0.6257957448850203,0.7418634655635121,0.5721298390789812,0.22929495943151948,0.8653733946654965,0.7180047995746366,0.7276722619295121
agiqa3k__vit_b_32__split45__ridge_fixed__jointsearch63,AGIQA-3K,45,ViT-B-32,core,,,ridge_fixed,10.0,0.0,0.8688854390452734,0.6224429641607014,0.7456642016029874,0.5546321506211916,0.31954784557616234,0.894612002655377,0.532388578689023,0.7055785383036719
agiqa3k__vit_b_32__split45__cc_alpha10__jointsearch63,AGIQA-3K,45,ViT-B-32,core,,,cc_alpha10,10.0,30.0,0.8861830952529204,0.7092304110242534,0.7977067531385869,0.6369215905898158,0.38151822734290763,0.8856392562296989,0.537586234374057,0.7834557316425532
agiqa3k__vit_b_32__split45__ridge_tuned15__jointsearch63,AGIQA-3K,45,ViT-B-32,core,,,ridge_tuned15,0.3225806451612903,0.0,0.8973982621800745,0.6927915491599399,0.7950949056700072,0.6154634182255342,0.34656140067946595,0.9149053236061703,0.4313533356724829,0.7708320100791142
agiqa3k__vit_b_32__split45__cc_joint__jointsearch63,AGIQA-3K,45,ViT-B-32,core,,,cc_joint,10.0,30.0,0.8861830952529204,0.7092304110242534,0.7977067531385869,0.6369215905898158,0.38151822734290763,0.8856392562296989,0.537586234374057,0.7834557316425532
agiqa3k__vit_b_32__split45__ridge_matched__jointsearch63,AGIQA-3K,45,ViT-B-32,core,,,ridge_matched,0.25,0.0,0.8964992022479628,0.6923031045170115,0.7944011533824871,0.61476057202297,0.3411747691558905,0.9143598878183946,0.4332811366394694,0.7698653045818005
agiqa3k__vit_b_32__split45__sample_joint__jointsearch63,AGIQA-3K,45,ViT-B-32,core,,,sample_joint,10.0,30.0,0.8835484272075124,0.7081932509341279,0.7958708390708201,0.6329517906639678,0.3890595114759132,0.8829345431867273,0.5352760198164331,0.7809874064215309
agiqa3k__vit_b_32__split45__uncentered_joint__jointsearch63,AGIQA-3K,45,ViT-B-32,core,,,uncentered_joint,10.0,100.0,0.8917793356903119,0.6764870409634756,0.7841331883268937,0.5985374121780027,0.2862150481183359,0.9111421491630322,0.44350545450386425,0.7619747955356079
agiqa3k__vit_b_32__split45__sample_at_cc__jointsearch63,AGIQA-3K,45,ViT-B-32,core,,,sample_at_cc,10.0,30.0,0.8835484272075124,0.7081932509341279,0.7958708390708201,0.6329517906639678,0.3890595114759132,0.8829345431867273,0.5352760198164331,0.7809874064215309
agiqa3k__vit_b_32__split45__uncentered_at_cc__jointsearch63,AGIQA-3K,45,ViT-B-32,core,,,uncentered_at_cc,10.0,30.0,0.8976924302194601,0.6903141679761413,0.7940032990978008,0.6143451592993753,0.33001559817869247,0.9161501281932186,0.42799484619631994,0.771662655443137
agiqa3k__vit_b_32__split45__centered_only_at_cc__jointsearch63,AGIQA-3K,45,ViT-B-32,core,,,centered_only_at_cc,10.0,30.0,0.8709554996218349,0.7078667840776719,0.7894111418497534,0.6371158628148366,0.3852486706666972,0.8625871485568531,0.5924767631959079,0.781391522380632
agiqa3k__vit_b_32__split46__ridge_fixed__jointsearch63,AGIQA-3K,46,ViT-B-32,core,,,ridge_fixed,10.0,0.0,0.8535589830407818,0.6002826073120953,0.7269207951764385,0.5629591250495046,0.3560397159635713,0.8837638994324563,0.565782241018507,0.6810370538635243
agiqa3k__vit_b_32__split46__cc_alpha10__jointsearch63,AGIQA-3K,46,ViT-B-32,core,,,cc_alpha10,10.0,10.0,0.8718451863190914,0.6658452580475799,0.7688452221833356,0.6294201382542174,0.44958797353824764,0.8865553986289443,0.5582283831655002,0.7501203055818648
agiqa3k__vit_b_32__split46__ridge_tuned15__jointsearch63,AGIQA-3K,46,ViT-B-32,core,,,ridge_tuned15,0.9090909090909091,0.0,0.8767284214056721,0.6556980519077915,0.7662132366567318,0.6106175516713789,0.4144068825149765,0.9019380261389406,0.47204566724648944,0.7359075660423912
agiqa3k__vit_b_32__split46__cc_joint__jointsearch63,AGIQA-3K,46,ViT-B-32,core,,,cc_joint,3.0,1.0,0.8748190098388333,0.653817682874152,0.7643183463564927,0.6108376823913984,0.4103388678765452,0.8987268304531908,0.4921253091711783,0.7340039283295686
agiqa3k__vit_b_32__split46__ridge_matched__jointsearch63,AGIQA-3K,46,ViT-B-32,core,,,ridge_matched,0.75,0.0,0.8769990034909001,0.6559850749696778,0.766492039230289,0.6110993478804548,0.41943964370797643,0.9023264361815935,0.4708242307778078,0.7374359063651142
agiqa3k__vit_b_32__split46__sample_joint__jointsearch63,AGIQA-3K,46,ViT-B-32,core,,,sample_joint,1.0,0.1,0.8769370603348023,0.6562631093965611,0.7666000848656818,0.6111289132140968,0.4156128157081873,0.9018697577155982,0.47256290373292575,0.736615929432907
agiqa3k__vit_b_32__split46__uncentered_joint__jointsearch63,AGIQA-3K,46,ViT-B-32,core,,,uncentered_joint,3.0,3.0,0.8753860242252633,0.6510026489979596,0.7631943366116114,0.6085010970937627,0.4145676736074046,0.9017519721146257,0.4725287391149102,0.7342734045386523
agiqa3k__vit_b_32__split46__sample_at_cc__jointsearch63,AGIQA-3K,46,ViT-B-32,core,,,sample_at_cc,3.0,1.0,0.8756674081551248,0.6561886896204177,0.7659280488877712,0.6127035064795345,0.41258994317053876,0.8990480146579414,0.4904440883296664,0.7363746359550531
